arquivo_fonte,tipo_resposta,question_id,question,expected_question,context,llm_answer
resultados/dataset2-petrobras-4-1-com-ontologia/batch_213b130c-fcf3-4e49-b128-ed8126c47688.csv,rag,question_100,Que entidade impede que hidrocarbonetos continuem migrando até a superfície?,Uma trapa associada a selo ou rocha impermeável impede a continuidade da migração até a superfície.,"Com isso, o petróleo migra para cima através dos poros existentes nas rochas, até encontrar algo que o impeça de continuar se deslocando. Essa barreira, chamada de trapa, pode ser uma rocha impermeável, como uma camada de sal. A 'trapa é a característica estratigráfica ou estrutural, que garante a justaposição do reservatório e selo de tal forma que os hidrocarbonetos permanecem presos no subsolo, em vez de fugir (devido à sua natural flutuabilidade) e se perderem.",A entidade que impede que hidrocarbonetos continuem migrando até a superfície é a trapa (ou rocha selo/impermeável).
resultados/dataset2-petrobras-4-1-com-ontologia/batch_213b130c-fcf3-4e49-b128-ed8126c47688.csv,graphrag,question_100,Que entidade impede que hidrocarbonetos continuem migrando até a superfície?,Uma trapa associada a selo ou rocha impermeável impede a continuidade da migração até a superfície.,"Com isso, o petróleo migra para cima através dos poros existentes nas rochas, até encontrar algo que o impeça de continuar se deslocando. Essa barreira, chamada de trapa, pode ser uma rocha impermeável, como uma camada de sal. A 'trapa é a característica estratigráfica ou estrutural, que garante a justaposição do reservatório e selo de tal forma que os hidrocarbonetos permanecem presos no subsolo, em vez de fugir (devido à sua natural flutuabilidade) e se perderem.","A entidade que impede que hidrocarbonetos continuem migrando até a superfície é a trapa, que pode ser uma rocha impermeável, como uma camada de sal."
resultados/dataset2-petrobras-4-1-com-ontologia/batch_213b130c-fcf3-4e49-b128-ed8126c47688.csv,rag,question_101,Qual arranjo explica a acumulação de petróleo quando uma falha justapõe reservatório e selo?,"Trata-se de uma armadilha estrutural, na qual a geometria das rochas favorece a retenção do petróleo.","Uma armadilha estrutural consiste de configurações geométricas de estruturas de rochas que acumulam o petróleo, não permitindo sua fuga. Podem ser domos salinos, flancos de homoclinais ou ainda, diversos tipos de superposição de dobras e falhas. A 'trapa é a característica estratigráfica ou estrutural, que garante a justaposição do reservatório e selo de tal forma que os hidrocarbonetos permanecem presos no subsolo, em vez de fugir (devido à sua natural flutuabilidade) e se perderem.",O arranjo que explica a acumulação de petróleo quando uma falha justapõe reservatório e selo é uma armadilha estrutural ou trapa de falha.
resultados/dataset2-petrobras-4-1-com-ontologia/batch_213b130c-fcf3-4e49-b128-ed8126c47688.csv,graphrag,question_101,Qual arranjo explica a acumulação de petróleo quando uma falha justapõe reservatório e selo?,"Trata-se de uma armadilha estrutural, na qual a geometria das rochas favorece a retenção do petróleo.","Uma armadilha estrutural consiste de configurações geométricas de estruturas de rochas que acumulam o petróleo, não permitindo sua fuga. Podem ser domos salinos, flancos de homoclinais ou ainda, diversos tipos de superposição de dobras e falhas. A 'trapa é a característica estratigráfica ou estrutural, que garante a justaposição do reservatório e selo de tal forma que os hidrocarbonetos permanecem presos no subsolo, em vez de fugir (devido à sua natural flutuabilidade) e se perderem.","O arranjo que explica a acumulação de petróleo quando uma falha justapõe reservatório e selo é uma armadilha estrutural, especificamente uma armadilha associada à falha, onde o deslocamento alinha o reservatório de um lado da falha com uma rocha selo do outro lado, impedindo a fuga do petróleo."
resultados/dataset2-petrobras-4-1-com-ontologia/batch_213b130c-fcf3-4e49-b128-ed8126c47688.csv,rag,question_102,Que propriedade permite diferenciar reservatórios de selos em uma descrição de bacia?,Reservatórios são porosos e permeáveis; selos têm baixa permeabilidade e impedem o escape dos fluidos.,"O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos. O selo, ou rocha selante, é uma unidade com baixa permeabilidade que impede o escape de hidrocarbonetos da rocha reservatório. A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%. As rochas selantes são rochas de baixa permeabilidade, como folhelhos, siltitos e calciculitos, de forma que impedem o escape dos fluidos da rocha reservatório.","A propriedade que permite diferenciar reservatórios de selos é a permeabilidade: reservatórios têm alta permeabilidade e porosidade, enquanto selos têm baixa permeabilidade."
resultados/dataset2-petrobras-4-1-com-ontologia/batch_213b130c-fcf3-4e49-b128-ed8126c47688.csv,graphrag,question_102,Que propriedade permite diferenciar reservatórios de selos em uma descrição de bacia?,Reservatórios são porosos e permeáveis; selos têm baixa permeabilidade e impedem o escape dos fluidos.,"O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos. O selo, ou rocha selante, é uma unidade com baixa permeabilidade que impede o escape de hidrocarbonetos da rocha reservatório. A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%. As rochas selantes são rochas de baixa permeabilidade, como folhelhos, siltitos e calciculitos, de forma que impedem o escape dos fluidos da rocha reservatório.","A propriedade que permite diferenciar reservatórios de selos em uma descrição de bacia é a permeabilidade. Reservatórios possuem alta porosidade e permeabilidade, enquanto selos (ou rochas selantes) possuem baixa permeabilidade."
resultados/dataset2-petrobras-4-1-com-ontologia/batch_213b130c-fcf3-4e49-b128-ed8126c47688.csv,rag,question_103,Qual sequência vertical de fluidos é esperada em uma rocha reservatório segundo o SGB?,"A organização esperada é água salgada abaixo, petróleo acima da água e gás natural acima do petróleo.","Na rocha reservatório, é comum haver água salgada, acima dela o petróleo e acima do petróleo, gás natural. O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos.","Segundo o SGB, a sequência vertical de fluidos em uma rocha reservatório é: água salgada na base, acima dela petróleo, e acima do petróleo gás natural."
resultados/dataset2-petrobras-4-1-com-ontologia/batch_213b130c-fcf3-4e49-b128-ed8126c47688.csv,graphrag,question_103,Qual sequência vertical de fluidos é esperada em uma rocha reservatório segundo o SGB?,"A organização esperada é água salgada abaixo, petróleo acima da água e gás natural acima do petróleo.","Na rocha reservatório, é comum haver água salgada, acima dela o petróleo e acima do petróleo, gás natural. O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos.","Segundo o SGB, a sequência vertical de fluidos esperada em uma rocha reservatório é: na base, água salgada; acima da água, petróleo; e acima do petróleo, gás natural."
resultados/dataset2-petrobras-4-1-com-ontologia/batch_213b130c-fcf3-4e49-b128-ed8126c47688.csv,rag,question_104,Que método geofísico é central para pesquisar estruturas acumuladoras de hidrocarbonetos?,"A sísmica é o principal método geofísico citado para pesquisar estruturas acumuladoras, armadilhas ou trapas.","São efetuados estudos das potencialidades das estruturas acumuladoras (armadilhas ou trapas), principalmente através de sísmica que é o principal método geofísico para a pesquisa dos hidrocarbonetos. Isso tudo define se existem, na área estudada, estruturas geológicas favoráveis à concentração de petróleo.",O método geofísico central é a sísmica.
resultados/dataset2-petrobras-4-1-com-ontologia/batch_213b130c-fcf3-4e49-b128-ed8126c47688.csv,graphrag,question_104,Que método geofísico é central para pesquisar estruturas acumuladoras de hidrocarbonetos?,"A sísmica é o principal método geofísico citado para pesquisar estruturas acumuladoras, armadilhas ou trapas.","São efetuados estudos das potencialidades das estruturas acumuladoras (armadilhas ou trapas), principalmente através de sísmica que é o principal método geofísico para a pesquisa dos hidrocarbonetos. Isso tudo define se existem, na área estudada, estruturas geológicas favoráveis à concentração de petróleo.",O método geofísico central para pesquisar estruturas acumuladoras de hidrocarbonetos é a sísmica.
