arquivo_fonte,tipo_resposta,question_id,question,expected_question,context,llm_answer
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1292,O que representa a fácies sísmica interpretada?,sedimentos clásticos finos,,"A fácies sísmica interpretada representa o tipo de litologia inferida a partir do padrão sísmico: nas áreas amarelas, arenitos muito porosos; onde predomina o verde, sedimentos clásticos finos; e onde predomina o azul, margas e calcilutitos."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1292,O que representa a fácies sísmica interpretada?,sedimentos clásticos finos,,"A fácies sísmica interpretada representa o **litotipo dominante** em cada região do reservatório, usado para guiar a distribuição espacial das CPVs na matriz de proporções: **amarelo = arenitos muito porosos**, **verde = sedimentos clásticos finos**, **azul = margas e calcilutitos**."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1304,O que guia a curva vertical de proporções na matriz de proporções para a unidade genética superior do reservatório de Namorado?,respectiva fácies sísmica,,"A curva vertical de proporções é guiada pela **respectiva fácies sísmica interpretada** (por exemplo, amarelo = arenitos muito porosos; verde = clásticos finos; azul = margas/calcilutitos)."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1304,O que guia a curva vertical de proporções na matriz de proporções para a unidade genética superior do reservatório de Namorado?,respectiva fácies sísmica,,"A curva vertical de proporções é guiada pela **respectiva fácies sísmica** (por exemplo, amarelo = arenitos muito porosos; verde = sedimentos clásticos finos; azul = margas e calcilutitos) na matriz de proporções da unidade genética superior do reservatório de Namorado."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1305,Qual fácies sísmica é interpretada como sedimentos clásticos finos na matriz de proporções?,verde,,"A fácies sísmica associada à cor **verde** na matriz de proporções, interpretada como **sedimentos clásticos finos**."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1305,Qual fácies sísmica é interpretada como sedimentos clásticos finos na matriz de proporções?,verde,,A fácies sísmica associada à **região verde** da matriz de proporções (interpretada como **sedimentos clásticos finos**).
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1306,O que é utilizado para distribuir no volume do reservatório as CPVs conhecidas somente nos poços?,conceito de fácies sísmicas,,"Utiliza-se o **conceito de fácies sísmicas** para **guiar a repartição espacial das CPVs** no volume do reservatório, por meio da **construção da matriz de proporções**."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1306,O que é utilizado para distribuir no volume do reservatório as CPVs conhecidas somente nos poços?,conceito de fácies sísmicas,,"Utiliza-se o **conceito de fácies sísmicas**, que **guia a repartição espacial das CPVs** no volume do reservatório por meio da **construção da matriz de proporções de litotipos**."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1309,O que é a matriz de proporções na construção de uma matriz de proporções de litotipos?,uma ferramenta muito importante para capturar o comportamento espacial dos litotipos,,"A **matriz de proporções** é uma grade/volume que **armazenha, em cada posição do reservatório, as proporções esperadas de cada litotipo** (derivadas das **curvas verticais de proporções – CPVs** dos poços) e **as distribui espacialmente**. Ela é construída usando **fácies sísmicas como guia** para “espalhar” no volume as CPVs conhecidas apenas nos poços (por exemplo: zonas amarelas → arenitos muito porosos; verdes → clásticos finos; azuis → margas/calcilutitos). Assim, a matriz **captura o comportamento espacial dos litotipos** e **complementa os variogramas** na modelagem geoestatística."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1309,O que é a matriz de proporções na construção de uma matriz de proporções de litotipos?,uma ferramenta muito importante para capturar o comportamento espacial dos litotipos,,"A **matriz de proporções** é uma **ferramenta** que representa, no volume do reservatório, a **repartição espacial/proporcional dos litotipos**, **extrapolando** as **curvas verticais de proporções (CPVs)** medidas apenas nos poços. Essa distribuição é **guiada por fácies sísmicas** (que orientam onde cada litotipo tende a dominar) e serve para **capturar o comportamento espacial** dos litotipos, complementando os **variogramas** na análise estrutural da modelagem geoestatística."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1320,Qual é a área da Bacia do Espírito Santo?,41.500 km2,,A Bacia do Espírito Santo possui uma área explorável de aproximadamente **41.500 km²** (sendo **3.000 km²** de bacia terrestre).
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1320,Qual é a área da Bacia do Espírito Santo?,41.500 km2,,A Bacia do Espírito Santo possui **área explorável de aproximadamente 41.500 km²** (sendo cerca de **3.000 km²** na porção terrestre).
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1325,Qual é o limite leste da Bacia do Espírito Santo?,crosta continental/oceânica,,O limite leste da Bacia do Espírito Santo coincide com o limite entre a crosta continental e a crosta oceânica.
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1325,Qual é o limite leste da Bacia do Espírito Santo?,crosta continental/oceânica,,O limite (fronteira) leste da Bacia do Espírito Santo é **coincidente com o limite entre a crosta continental e a crosta oceânica**.
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1327,Qual é a largura da plataforma continental?,240 km na porção centro-norte,,A plataforma continental tem em média **40 km** de largura ao sul e chega a cerca de **240 km** na porção **centro-norte**.
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1327,Qual é a largura da plataforma continental?,240 km na porção centro-norte,,A plataforma continental tem largura média de cerca de **40 km ao sul** e chega a aproximadamente **240 km** na porção **centro-norte**.
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1333,A que se refere a fronteira leste da Bacia do Espírito Santo?,crosta continental/oceânica,,A fronteira leste da Bacia do Espírito Santo refere-se ao limite entre a crosta continental e a crosta oceânica (limite crosta continental/oceânica).
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1333,A que se refere a fronteira leste da Bacia do Espírito Santo?,crosta continental/oceânica,,A fronteira leste da Bacia do Espírito Santo refere-se ao limite entre a crosta continental e a crosta oceânica (limite crosta continental/oceânica).
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1338,Quantos quilômetros de área a Bacia do Espírito Santo tem a ver com a bacia terrestre?,3.000,,"A Bacia do Espírito Santo tem área explorável de aproximadamente **41.500 km²**, dos quais **3.000 km²** correspondem à **bacia terrestre**."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1338,Quantos quilômetros de área a Bacia do Espírito Santo tem a ver com a bacia terrestre?,3.000,,"A Bacia do Espírito Santo tem área explorável de aproximadamente **41.500 km²**, dos quais **3.000 km²** correspondem à **bacia terrestre**."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1339,O que evidencia a fisiografia do Banco de Abrolhos?,alargamento da plataforma continental,,"A fisiografia do Banco de Abrolhos evidencia um **alargamento da plataforma continental**, que passa de cerca de **40 km** de largura ao sul para aproximadamente **240 km** na porção centro-norte."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1339,O que evidencia a fisiografia do Banco de Abrolhos?,alargamento da plataforma continental,,"A fisiografia do Banco de Abrolhos evidencia um **alargamento da plataforma continental** na Bacia do Espírito Santo: de uma largura média de **~40 km** ao sul, ela chega a cerca de **~240 km** na porção centro-norte."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1346,O que atribui à bacia uma fisiografia particular?,"A existência do Banco de Abrolhos,",,"A existência do Banco de Abrolhos, a leste, que provoca um alargamento da plataforma continental."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1346,O que atribui à bacia uma fisiografia particular?,"A existência do Banco de Abrolhos,",,"A existência do **Banco de Abrolhos**, a leste, é o que atribui à bacia uma fisiografia particular (com alargamento da plataforma continental)."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1349,O que este trabalho enfatiza em relação à Bacia do Espírito Santo?,a cronoestratigrafia,,"Este trabalho enfatiza a **cronoestratigrafia** da Bacia do Espírito Santo, resumindo o conhecimento adquirido desde a última publicação da carta estratigráfica."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1349,O que este trabalho enfatiza em relação à Bacia do Espírito Santo?,a cronoestratigrafia,,"Este trabalho enfatiza a **cronoestratigrafia** da Bacia do Espírito Santo, resumindo o conhecimento acumulado desde a última publicação da carta estratigráfica."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1352,Onde a Bacia do Espírito Santo está situada?,no Estado do Espírito Santo,,"A Bacia do Espírito Santo está situada no Estado do Espírito Santo, delimitada ao sul pela Bacia de Campos (pelo Alto de Vitória) e ao norte pela Bacia de Mucuri."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1352,Onde a Bacia do Espírito Santo está situada?,no Estado do Espírito Santo,,"A Bacia do Espírito Santo está situada no Estado do Espírito Santo, no litoral capixaba, entre a Bacia de Campos (ao sul) e a Bacia de Mucuri (ao norte)."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1353,Quais são os limites da Bacia do Espírito Santo?,"a sul com a Bacia de Campos, através do Alto de Vitória, e a norte com a Bacia de Mucuri",,"A Bacia do Espírito Santo está delimitada **ao sul** com a **Bacia de Campos** (pelo **Alto de Vitória**) e **ao norte** com a **Bacia de Mucuri**. A **leste**, o limite coincide com a **transição crosta continental/oceânica**."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1353,Quais são os limites da Bacia do Espírito Santo?,"a sul com a Bacia de Campos, através do Alto de Vitória, e a norte com a Bacia de Mucuri",,"A Bacia do Espírito Santo é delimitada **ao sul** pela **Bacia de Campos**, através do **Alto de Vitória**, e **ao norte** pela **Bacia de Mucuri**."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1390,O que poderia ser considerado compatível com a cinemática definida pelos outros elementos estruturais?,a condição de obliqüidade constante,,"A **hipótese c** — isto é, a **condição de obliquidade constante em toda a área** — poderia ser considerada compatível com a cinemática definida pelos outros elementos estruturais."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1390,O que poderia ser considerado compatível com a cinemática definida pelos outros elementos estruturais?,a condição de obliqüidade constante,,"O que poderia ser considerado compatível com a cinemática definida pelos outros elementos estruturais é a **hipótese c**, que assume **obliquidade constante em toda a área**."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1391,O que sugere que a evolução direcional posterior à nucleação frontal da zona de falha desenvolva uma evolução direcional posterior à nucleação frontal?,secciona-mento da zona de falha de Perimbó,,"O que sugere isso é o fato de a zona de falha de Perimbó ser seccionada por falhas transcorrentes, principalmente dextrais. Esse corte tardio indica que, após a nucleação frontal (predominantemente reversa) da zona de falha, o regime evoluiu para uma componente direcional/transcorrente mais importante — situação oposta ao que se esperaria num regime transpressivo."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1391,O que sugere que a evolução direcional posterior à nucleação frontal da zona de falha desenvolva uma evolução direcional posterior à nucleação frontal?,secciona-mento da zona de falha de Perimbó,,"O que sugere essa evolução direcional posterior é o **seccionamento da zona de falha de Perimbó por falhas transcorrentes**, especialmente pelas **falhas dextrais**. Isso indica que, após a **nucleação frontal** (fase inicial com deformação predominantemente frontal), passou a predominar um componente direcional/transcorrente."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1398,Quais regimes produziriam uma rotação progressiva dos indicadores cinemáticos?,oblíquo ou transpressivo,,Os regimes **oblíquo** ou **transpressivo** produziriam uma **rotação progressiva dos indicadores cinemáticos**.
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1398,Quais regimes produziriam uma rotação progressiva dos indicadores cinemáticos?,oblíquo ou transpressivo,,Os regimes **oblíquo** ou **transpressivo** produziriam uma **rotação progressiva dos indicadores cinemáticos**.
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1401,Qual é a base para quantificar o encurtamento?,"um marcador linear, paralelo à direção de compressão máxima",,"A base para quantificar o encurtamento seria **um marcador linear paralelo à direção de compressão máxima** (vetor tectônico SE → NW), usado como referência para medir a redução de comprimento associada à deformação."
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,graphrag,1401,Qual é a base para quantificar o encurtamento?,"um marcador linear, paralelo à direção de compressão máxima",,A base proposta para quantificar o encurtamento é **um marcador linear paralelo à direção de compressão máxima**.
resultados/petrobras-5-2-com-ontologia-embeddingfirst/batch_b43e720b-3915-41fc-81b3-b0a53cae01c7-completo.csv,rag,1402,Quais são os dois regimes que produziriam uma rotação progressiva dos indicadores cinemáticos?,oblíquo ou transpressivo,,Os dois regimes seriam **oblíquo** e **transpressivo**.
