arquivo_fonte,tipo_resposta,question_id,question,expected_question,context,llm_answer
resultados/petrobras-5-mini-com-ontologia-embeddingfirst/batch_eaf69800-ceb2-448a-b8a7-c0f2507b03f7-completo.csv,rag,1292,O que representa a fácies sísmica interpretada?,sedimentos clásticos finos,,"A fácies sísmica interpretada representa o tipo de litologia/litotipo inferido a partir dos dados sísmicos. No exemplo dado: a fácies amarela = arenitos muito porosos, a verde = sedimentos clásticos finos, e a azul = margas e calcilutitos. Essas fácies guiam a repartição espacial das curvas de proporções (CPVs) e a construção da matriz de proporções, capturando o comportamento espacial dos litotipos em modelagem geoestatística."
resultados/petrobras-5-mini-com-ontologia-embeddingfirst/batch_eaf69800-ceb2-448a-b8a7-c0f2507b03f7-completo.csv,graphrag,1292,O que representa a fácies sísmica interpretada?,sedimentos clásticos finos,,"É a interpretação, a partir dos sinais sísmicos, das fácies/litologias presentes — ou seja, o mapeamento de zonas sísmicas em fácies sedimentares (ex.: arenitos muito porosos — amarelo; sedimentos clásticos finos — verde; margas e calcilutitos — azul). Essa fácies sísmica guia a distribuição espacial das proporções de litotipos (CPVs) no reservatório."
resultados/petrobras-5-mini-com-ontologia-embeddingfirst/batch_eaf69800-ceb2-448a-b8a7-c0f2507b03f7-completo.csv,rag,1304,O que guia a curva vertical de proporções na matriz de proporções para a unidade genética superior do reservatório de Namorado?,respectiva fácies sísmica,,A curva é guiada pela respectiva fácies sísmica — p.ex. amarelo: arenitos muito porosos; verde: sedimentos clásticos finos; azul: margas/calcilutitos.
resultados/petrobras-5-mini-com-ontologia-embeddingfirst/batch_eaf69800-ceb2-448a-b8a7-c0f2507b03f7-completo.csv,graphrag,1304,O que guia a curva vertical de proporções na matriz de proporções para a unidade genética superior do reservatório de Namorado?,respectiva fácies sísmica,,"A curva vertical de proporções é guiada pela fácies sísmica respectiva — por exemplo, onde predomina o amarelo ela é controlada pela fácies interpretada como arenitos muito porosos."
resultados/petrobras-5-mini-com-ontologia-embeddingfirst/batch_eaf69800-ceb2-448a-b8a7-c0f2507b03f7-completo.csv,rag,1305,Qual fácies sísmica é interpretada como sedimentos clásticos finos na matriz de proporções?,verde,,"A fácies sísmica de cor verde — ou seja, a região onde predomina o verde na matriz de proporções — é interpretada como sedimentos clásticos finos."
resultados/petrobras-5-mini-com-ontologia-embeddingfirst/batch_eaf69800-ceb2-448a-b8a7-c0f2507b03f7-completo.csv,graphrag,1305,Qual fácies sísmica é interpretada como sedimentos clásticos finos na matriz de proporções?,verde,,A fácies sísmica esverdeada (região verde) é interpretada como sedimentos clásticos finos.
resultados/petrobras-5-mini-com-ontologia-embeddingfirst/batch_eaf69800-ceb2-448a-b8a7-c0f2507b03f7-completo.csv,rag,1306,O que é utilizado para distribuir no volume do reservatório as CPVs conhecidas somente nos poços?,conceito de fácies sísmicas,,"Utilizam‑se as fácies sísmicas para guiar a repartição espacial das CPVs, por meio da construção de uma matriz de proporções de litotipos."
resultados/petrobras-5-mini-com-ontologia-embeddingfirst/batch_eaf69800-ceb2-448a-b8a7-c0f2507b03f7-completo.csv,graphrag,1306,O que é utilizado para distribuir no volume do reservatório as CPVs conhecidas somente nos poços?,conceito de fácies sísmicas,,Uma matriz de proporções de litotipos — construída a partir das fácies sísmicas para guiar a repartição espacial das CPVs.
resultados/petrobras-5-mini-com-ontologia-embeddingfirst/batch_eaf69800-ceb2-448a-b8a7-c0f2507b03f7-completo.csv,rag,1309,O que é a matriz de proporções na construção de uma matriz de proporções de litotipos?,uma ferramenta muito importante para capturar o comportamento espacial dos litotipos,,"É uma grade espacial em que cada célula contém as proporções (ou probabilidades) de ocorrência de cada litótipo. Essas proporções são estimadas combinando as curvas/proporções observadas nos poços (CPVs) com a informação das fácies sísmicas, de modo a orientar a distribuição espacial dos litotipos pelo reservatório. A matriz de proporções captura o comportamento espacial das fácies e complementa os variogramas na modelagem geoestatística."
resultados/petrobras-5-mini-com-ontologia-embeddingfirst/batch_eaf69800-ceb2-448a-b8a7-c0f2507b03f7-completo.csv,graphrag,1309,O que é a matriz de proporções na construção de uma matriz de proporções de litotipos?,uma ferramenta muito importante para capturar o comportamento espacial dos litotipos,,"É uma matriz (grade) que representa, em cada célula do volume do reservatório, as proporções dos diferentes litotipos (arenitos, sedimentos finos, margas, etc.). É construída guiada por fácies sísmicas para distribuir as proporções conhecidas apenas nos poços (CPVs) pelo espaço, capturando o comportamento espacial dos litotipos e servindo como complemento aos variogramas na modelagem geoestatística."
