arquivo_fonte,tipo_resposta,num_linhas,answer_relevancy_score_mean,answer_relevancy_score_median,faithfulness_score_mean,faithfulness_score_median,contextual_relevancy_score_mean,contextual_relevancy_score_median,contextual_recall_score_mean,contextual_recall_score_median,correctness_score_mean,correctness_score_median,completeness_score_mean,completeness_score_median,geological_adequacy_score_mean,geological_adequacy_score_median,ontology_alignment_score_mean,ontology_alignment_score_median,rouge1_precision_mean,rouge1_precision_median,rouge1_recall_mean,rouge1_recall_median,rouge1_fmeasure_mean,rouge1_fmeasure_median,rouge2_precision_mean,rouge2_precision_median,rouge2_recall_mean,rouge2_recall_median,rouge2_fmeasure_mean,rouge2_fmeasure_median,rougeL_precision_mean,rougeL_precision_median,rougeL_recall_mean,rougeL_recall_median,rougeL_fmeasure_mean,rougeL_fmeasure_median,exact_match_mean,exact_match_median,token_f1_mean,token_f1_median,answer_relevancy_score_std,faithfulness_score_std,contextual_relevancy_score_std,contextual_recall_score_std,correctness_score_std,completeness_score_std,geological_adequacy_score_std,ontology_alignment_score_std,rouge1_precision_std,rouge1_recall_std,rouge1_fmeasure_std,rouge2_precision_std,rouge2_recall_std,rouge2_fmeasure_std,rougeL_precision_std,rougeL_recall_std,rougeL_fmeasure_std,exact_match_std,token_f1_std
resultados/petrobras-4-1-sem-ontologia/batch_6216f63d-7efa-49ad-b85e-42ddd91d94ca-completo.csv,rag,312,0.9823717948717948,1.0,0.9711538461538461,1.0,0.22963917111827079,0.16666666666666666,0.9583333333333334,1.0,0.9067307692307691,1.0,0.9391025641025641,1.0,0.876923076923077,1.0,0.9288461538461539,1.0,0.23767542362804286,0.19204425711275025,0.8990272714115728,1.0,0.3465102090709551,0.3157894736842105,0.1813907743863241,0.13333333333333333,0.683388588951731,1.0,0.26436363015879083,0.23529411764705882,0.23222823925658959,0.1875,0.8878607417577771,1.0,0.33986608134245627,0.31414473684210525,0.003205128205128205,0.0,0.339007115261818,0.31789473684210523,0.09919082131694734,0.16737399216855017,0.16972123113538212,0.19982631347136315,0.22529087597336064,0.19776757854014018,0.23324526374012228,0.20048326721680548,0.1766907605582958,0.2087831954827824,0.2018879363162952,0.1778722511541809,0.4017365795562756,0.21949566756529948,0.1713966367985403,0.221610194883284,0.19934838174365946,0.05652305156586025,0.19384615668677993
resultados/petrobras-4-1-sem-ontologia/batch_6216f63d-7efa-49ad-b85e-42ddd91d94ca-completo.csv,graphrag,312,0.9738044363044364,1.0,0.9667738478027867,1.0,0.23765014906494006,0.16666666666666666,0.9615384615384616,1.0,0.889102564102564,1.0,0.9240384615384616,1.0,0.8746794871794871,1.0,0.9125,1.0,0.21465116126780834,0.16666666666666666,0.8733817922567086,1.0,0.31806571803515127,0.2857142857142857,0.1587390473966011,0.11764705882352941,0.6411780060021482,0.8235294117647058,0.234624772279764,0.19999999999999998,0.20919618655737474,0.1639784946236559,0.8582321204897019,1.0,0.31092808881846995,0.2758620689655173,0.0,0.0,0.30957101959457906,0.2727272727272727,0.12288423303023792,0.17722199101667366,0.1654677561651633,0.19230769230769224,0.24286582714211857,0.22338961837478738,0.2239646259608608,0.21795413831872154,0.16276533911587043,0.22861338797894012,0.19410546916751434,0.16372530458456017,0.4106097324583117,0.20997721442596112,0.15920698728298555,0.24090467646339386,0.1926608448111261,0.0,0.18565283652241696
resultados/petrobras-4-1-com-ontologia/batch_d0f7eb82-b364-4481-acfb-0c34fa1e8410-completo.csv,rag,312,0.9845199568500539,1.0,0.9697950377562029,1.0,0.23894754639946947,0.16666666666666666,0.9519230769230769,1.0,0.9071197411003237,1.0,0.9313915857605178,1.0,0.8983818770226538,1.0,0.919093851132686,1.0,0.23667155990939961,0.19526143790849673,0.8875820407104189,1.0,0.34564354583026524,0.31789473684210523,0.18055280284475467,0.1380952380952381,0.6794055698221895,1.0,0.2640253648285781,0.23529411764705882,0.23073762737673006,0.1883445945945946,0.8759229016980461,1.0,0.33850076403981116,0.3157894736842105,0.0,0.0,0.3379435710097073,0.31503759398496245,0.0850810983182782,0.16903685021893458,0.162118260786974,0.21392880251237487,0.2226955819760423,0.20952637002302554,0.17671206846396592,0.20110814587578493,0.17346333317865512,0.22861208701348426,0.2015679283701247,0.17185201232600672,0.4026121789719816,0.21629668430991342,0.1669724544526242,0.24062213040443048,0.19842459020947828,0.0,0.19216092903647713
resultados/petrobras-4-1-com-ontologia/batch_d0f7eb82-b364-4481-acfb-0c34fa1e8410-completo.csv,graphrag,312,0.9817075050084759,1.0,0.9692556634304207,1.0,0.24379998562690872,0.17424242424242425,0.9487179487179487,1.0,0.889967637540453,1.0,0.93042071197411,1.0,0.8731391585760518,0.9,0.905177993527508,1.0,0.21517926906986623,0.1724137931034483,0.8676003738360561,1.0,0.3187064137326463,0.2857142857142857,0.15854019161775706,0.1188235294117647,0.6368220424281879,0.8333333333333334,0.23455671219188323,0.20961098398169337,0.20794141924043713,0.16666666666666666,0.8495182725187991,1.0,0.309399763311516,0.2857142857142857,0.0,0.0,0.3109923336195953,0.2857142857142857,0.10775257747379476,0.16544466710189323,0.16907591664906324,0.22057244274468266,0.2397335338192403,0.2063243221582375,0.2084544374187101,0.21566271168541873,0.16273200086213602,0.2447951576141228,0.19425306399978753,0.16195774920788422,0.41573337722442466,0.20863836592485496,0.15754168933935403,0.2598148012680271,0.19171009616559292,0.0,0.18468803579217502
resultados/petrobras-5-2-sem-ontologia/batch_88394d97-d425-424d-b673-45bce1fea654-completo.csv,rag,312,0.983707264957265,1.0,0.969551282051282,1.0,0.2498705354474585,0.2,0.9583333333333334,1.0,0.9108974358974359,1.0,0.9323717948717948,1.0,0.8919871794871795,0.9,0.9185897435897437,1.0,0.23679058273611056,0.2,0.8845142339011992,1.0,0.34498090996525294,0.32129032258064516,0.1810071572206192,0.14285714285714285,0.6816758261380261,1.0,0.26367002962182795,0.23529411764705882,0.23058747980633115,0.19292803970223327,0.8718897734959618,1.0,0.337514546921118,0.3157894736842105,0.003205128205128205,0.0,0.3365256788277357,0.33333333333333337,0.09817985155857434,0.1694706802745399,0.1711204395831003,0.1998263134713631,0.2172301502981425,0.20508788666265204,0.18301225919353498,0.20057752743064378,0.17698651618268219,0.2229304342409672,0.2018872178609996,0.17697949824337675,0.3998409420185823,0.21804203852373905,0.17040178204181358,0.23417781600823953,0.19862021999867582,0.05652305156586025,0.19554074369251623
resultados/petrobras-5-2-sem-ontologia/batch_88394d97-d425-424d-b673-45bce1fea654-completo.csv,graphrag,312,0.9756906288156287,1.0,0.9727564102564102,1.0,0.24539977472669777,0.16666666666666666,0.9583333333333334,1.0,0.8923076923076922,1.0,0.928525641025641,1.0,0.8791666666666667,0.9,0.9035256410256409,1.0,0.21397389814797643,0.17316341829085458,0.872661334896842,1.0,0.31740651976495604,0.2857142857142857,0.15780812585370102,0.1188458434221146,0.6514305813547756,0.8797619047619047,0.2341657512130515,0.21052631578947367,0.20784982491091136,0.16666666666666666,0.8567465365862506,1.0,0.30955403523418906,0.2857142857142857,0.0,0.0,0.307166056079453,0.2697505197505198,0.11446709088725723,0.1603124901877288,0.16639243170013857,0.19982631347136315,0.23873020431786363,0.20890527999360017,0.19931439645062937,0.22278915088664933,0.1609086929965401,0.22972267388442094,0.19114206648593268,0.1616678192594128,0.4106318709386262,0.20690806314535642,0.157222958304851,0.24637260374859662,0.1904085513722194,0.0,0.1824844835149634
resultados/petrobras-5-2-com-ontologia-adaptatado/batch_bf41e0dd-3e3d-49b8-b066-6a1bb34353b0-completo.csv,rag,312,0.9898177920685959,1.0,0.9533762057877814,1.0,0.23874928490313105,0.16666666666666666,0.9583333333333334,1.0,0.9067524115755627,1.0,0.929581993569132,1.0,0.8881028938906752,1.0,0.9225080385852089,1.0,0.23286443734527418,0.1875,0.8807962153414359,1.0,0.34074733199984686,0.3117408906882591,0.17589525031982442,0.1297335203366059,0.6740179159307713,1.0,0.25763872484145406,0.2222222222222222,0.22768993778738406,0.18181818181818182,0.8702501703790926,1.0,0.33442808111545946,0.3076923076923077,0.0,0.0,0.3310168435792429,0.3157894736842105,0.0611308434366525,0.20795246630931036,0.16527063632284805,0.19982631347136312,0.22607954619560494,0.21177435710039624,0.20180838949061508,0.19953679261581525,0.17248286623908915,0.23301577519894656,0.20071279354065635,0.1710156518669442,0.4061944704350308,0.21517416738140596,0.16678620850301618,0.24260891378279226,0.19788031514713164,0.0,0.19442820613113154
resultados/petrobras-5-2-com-ontologia-adaptatado/batch_bf41e0dd-3e3d-49b8-b066-6a1bb34353b0-completo.csv,graphrag,312,0.9698642372275813,1.0,0.9813964170877354,1.0,0.2483737683256914,0.2,0.9551282051282052,1.0,0.8887459807073954,1.0,0.9173633440514469,1.0,0.8655948553054662,0.9,0.9054662379421222,1.0,0.21454110689414987,0.16666666666666666,0.8554864665036916,1.0,0.3175417929007089,0.27777777777777773,0.15810104271311337,0.11269841269841269,0.6239482355503275,0.7996031746031746,0.23339260042527976,0.19136878814298167,0.20825518659099893,0.15789473684210525,0.8380555240480564,1.0,0.3090997370731169,0.2631578947368421,0.0,0.0,0.3085901211082152,0.27429467084639503,0.13880775560826142,0.12821914678778526,0.17094369016909589,0.2070225033583993,0.23647063903777166,0.22940043439241403,0.21919074304925354,0.21353484467192316,0.16425091198256622,0.2442695826309368,0.19492724815782256,0.16406089739093463,0.41539543010362856,0.21032547105096722,0.1602129139394888,0.25818132465119653,0.19363469679552112,0.0,0.1897255815207355
resultados/petrobras-5-2-sem-contexto-sem-ontologia/sem_contexto_deepeval_25-05-2026-15-56-13.csv,answer,312,0.9896775950084774,1.0,0.6304824745147326,1.0,0.24239941860134168,0.18333333333333335,0.9551282051282052,1.0,0.17243589743589743,0.0,0.17724358974358975,0.0,0.3054487179487179,0.2,0.22628205128205126,0.1,0.058036660719954836,0.03125,0.30155780157123996,0.2744360902255639,0.08810743935449353,0.05517503805175038,0.018886809893390668,0.0,0.09770193732562732,0.0,0.027404881375968564,0.0,0.04966389117869125,0.02857142857142857,0.26732370044111126,0.2426470588235294,0.07595911176782479,0.05031645569620253,0.0,0.0,0.07942422336018436,0.04878048780487805,0.05699474196159,0.4437781829333877,0.16815372810919882,0.20702250335839928,0.3190678968713998,0.3158648561184094,0.28667376917718473,0.3291621413815221,0.09181490693565032,0.2888583659252883,0.11162487132276444,0.06905605943818581,0.22513702736201696,0.08096261011049447,0.0811652825118411,0.26673362184671384,0.09918992153678881,0.0,0.1060102211928811
resultados/petrobras-5-4-sem-ontologia/batch_03e32f0c-2f76-4270-acdd-300680761ce7-completo.csv,rag,312,0.9827457264957266,1.0,0.9742765273311897,1.0,0.24009107879300187,0.16666666666666666,0.9551282051282052,1.0,0.9320512820512821,1.0,0.9490384615384616,1.0,0.9115384615384615,1.0,0.9336538461538462,1.0,0.45476733653061363,0.3582887700534759,0.8986634559253514,1.0,0.5460590015263685,0.5058139534883721,0.34680383481906707,0.2613871635610766,0.6976512431278054,1.0,0.418262813294962,0.3935483870967742,0.4483488301658213,0.350383631713555,0.8860426608853271,1.0,0.5384579029908279,0.5,0.125,0.0,0.535269472703952,0.5,0.11983864158671734,0.1583091141490826,0.17015649424551196,0.20702250335839936,0.18151328957745255,0.16813181201967037,0.1658163714279461,0.1713131281303989,0.30762398908123795,0.2098225896471067,0.2851473710508587,0.32090546519813684,0.3976572761343365,0.3280748577424667,0.30806067912688834,0.22181027316121063,0.2874200049660356,0.33071891388307384,0.28512230444426756
